GDP,Population,Energy_consumption,per_capita_production,Energy_intensity_by_GDP,balance,energy_dependecy,use_intensity_pc,co2_pc,clusters,energy_type,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
15571.28,1392988.0,96.119,97.276,8.702,-7.606,0.006,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
16722.21,1400508.0,11.975,98.146,8.22,0.371,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
16722.21,1400508.0,1.257,98.146,8.22,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
16722.21,1400508.0,23.08,98.146,8.22,-14.042,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
16722.21,1400508.0,6.685,98.146,8.22,-2.129,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
16722.21,1400508.0,94.457,98.146,8.22,-6.826,0.006,0.0,0.007,2,4,0.0,1.0,0.0,0.0,0.0,0.0
17895.85,1407740.0,12.721,97.259,7.651,0.397,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
17895.85,1407740.0,1.642,97.259,7.651,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
17895.85,1407740.0,24.085,97.259,7.651,-14.899,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
17895.85,1407740.0,7.041,97.259,7.651,-2.138,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
17895.85,1407740.0,91.426,97.259,7.651,-5.974,0.005,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
19121.77,1414805.0,13.898,97.383,7.205,0.403,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
19121.77,1414805.0,2.02,97.383,7.205,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
19121.77,1414805.0,25.096,97.383,7.205,-16.518,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
19121.77,1414805.0,7.642,97.383,7.205,-2.632,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
19121.77,1414805.0,89.121,97.383,7.205,-10.955,0.005,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
20444.71,1421755.0,15.098,99.888,6.946,0.363,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
20444.71,1421755.0,2.379,99.888,6.946,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
20444.71,1421755.0,26.36,99.888,6.946,-18.152,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
20444.71,1421755.0,8.805,99.888,6.946,-3.421,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
20444.71,1421755.0,89.375,99.888,6.946,-8.845,0.004,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
21822.11,1428392.0,16.382,102.93,6.737,0.406,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
21822.11,1428392.0,2.787,102.93,6.737,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
21822.11,1428392.0,27.143,102.93,6.737,-19.009,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
21822.11,1428392.0,10.342,102.93,6.737,-4.475,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
21822.11,1428392.0,90.371,102.93,6.737,-6.123,0.004,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
23128.34,1434512.0,17.643,105.687,6.555,0.355,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
23128.34,1434512.0,3.382,105.687,6.555,0.0,0.0,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
23128.34,1434512.0,27.906,105.687,6.555,-19.691,0.001,0.0,0.001,2,3,0.0,1.0,0.0,0.0,0.0,0.0
23128.34,1434512.0,11.314,105.687,6.555,-4.952,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0
23128.34,1434512.0,91.365,105.687,6.555,-3.73,0.004,0.0,0.006,2,4,0.0,1.0,0.0,0.0,0.0,0.0
453.819,27951.93,0.183,61.287,3.775,-0.002,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
453.819,27951.93,0.026,61.287,3.775,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
453.819,27951.93,1.102,61.287,3.775,-0.007,0.002,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,1.0
453.819,27951.93,0.368,61.287,3.775,-0.081,0.001,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1.0
453.819,27951.93,0.034,61.287,3.775,-0.025,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
430.09,28398.0,0.174,58.799,3.882,-0.002,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
430.09,28398.0,0.031,58.799,3.882,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
430.09,28398.0,1.063,58.799,3.882,0.039,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
430.09,28398.0,0.371,58.799,3.882,-0.016,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
430.09,28398.0,0.031,58.799,3.882,-0.019,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
416.506,28858.3,0.199,60.624,4.2,-0.002,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
416.506,28858.3,0.021,60.624,4.2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
416.506,28858.3,1.03,60.624,4.2,0.06,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
416.506,28858.3,0.468,60.624,4.2,-0.058,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
416.506,28858.3,0.032,60.624,4.2,-0.02,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
433.632,29327.9,0.196,60.47,4.09,-0.001,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
433.632,29327.9,0.038,60.47,4.09,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
433.632,29327.9,1.05,60.47,4.09,0.035,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
433.632,29327.9,0.461,60.47,4.09,-0.004,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
433.632,29327.9,0.029,60.47,4.09,-0.018,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
442.301,29801.63,0.215,63.749,4.295,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
442.301,29801.63,0.051,63.749,4.295,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
442.301,29801.63,1.024,63.749,4.295,0.045,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
442.301,29801.63,0.587,63.749,4.295,-0.08,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
442.301,29801.63,0.023,63.749,4.295,-0.012,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
411.56,30276.05,0.215,60.169,4.426,0.0,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
411.56,30276.05,0.064,60.169,4.426,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
411.56,30276.05,0.922,60.169,4.426,0.112,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
411.56,30276.05,0.593,60.169,4.426,-0.08,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
411.56,30276.05,0.028,60.169,4.426,-0.019,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
440.936,30755.45,0.218,63.466,4.427,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
440.936,30755.45,0.064,63.466,4.427,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
440.936,30755.45,0.992,63.466,4.427,0.0,0.002,0.0,0.002,0,3,0.0,0.0,0.0,0.0,0.0,1.0
440.936,30755.45,0.641,63.466,4.427,-0.08,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
440.936,30755.45,0.036,63.466,4.427,-0.028,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
452.362,31241.6,0.227,62.668,4.328,-0.001,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
452.362,31241.6,0.073,62.668,4.328,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
452.362,31241.6,0.999,62.668,4.328,-0.013,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
452.362,31241.6,0.621,62.668,4.328,-0.08,0.001,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
452.362,31241.6,0.038,62.668,4.328,-0.03,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
443.792,31728.1,0.156,61.22,4.377,-0.001,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
443.792,31728.1,0.057,61.22,4.377,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
443.792,31728.1,0.959,61.22,4.377,0.075,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
443.792,31728.1,0.732,61.22,4.377,-0.083,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
443.792,31728.1,0.039,61.22,4.377,-0.027,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
413.008,32208.15,0.137,59.946,4.675,-0.002,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
413.008,32208.15,0.057,59.946,4.675,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
413.008,32208.15,0.875,59.946,4.675,0.168,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
413.008,32208.15,0.822,59.946,4.675,-0.083,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
413.008,32208.15,0.04,59.946,4.675,-0.029,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
405.449,32675.95,0.188,57.421,4.628,-0.003,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
405.449,32675.95,0.083,57.421,4.628,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
405.449,32675.95,0.834,57.421,4.628,0.26,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
405.449,32675.95,0.735,57.421,4.628,-0.089,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
405.449,32675.95,0.036,57.421,4.628,-0.03,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
448.339,33131.9,0.172,59.021,4.362,-0.004,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
448.339,33131.9,0.091,59.021,4.362,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
448.339,33131.9,0.845,59.021,4.362,0.257,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
448.339,33131.9,0.816,59.021,4.362,-0.08,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
448.339,33131.9,0.031,59.021,4.362,-0.025,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
491.409,33579.75,0.211,60.372,4.125,-0.011,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
491.409,33579.75,0.08,60.372,4.125,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
491.409,33579.75,0.883,60.372,4.125,0.372,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
491.409,33579.75,0.823,60.372,4.125,-0.081,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
491.409,33579.75,0.031,60.372,4.125,-0.027,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
514.864,34020.12,0.251,66.118,4.369,-0.007,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
514.864,34020.12,0.086,66.118,4.369,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
514.864,34020.12,1.012,66.118,4.369,0.336,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
514.864,34020.12,0.871,66.118,4.369,-0.076,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
514.864,34020.12,0.029,66.118,4.369,-0.025,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
544.914,34453.77,0.285,64.267,4.063,-0.004,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
544.914,34453.77,0.092,64.267,4.063,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
544.914,34453.77,0.903,64.267,4.063,0.58,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
544.914,34453.77,0.895,64.267,4.063,-0.073,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
544.914,34453.77,0.039,64.267,4.063,-0.031,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
529.409,34880.85,0.282,65.384,4.308,-0.007,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
529.409,34880.85,0.083,65.384,4.308,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
529.409,34880.85,0.884,65.384,4.308,0.737,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
529.409,34880.85,0.996,65.384,4.308,-0.073,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
529.409,34880.85,0.035,65.384,4.308,-0.028,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
558.667,35299.2,0.25,67.473,4.263,-0.012,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
558.667,35299.2,0.081,67.473,4.263,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
558.667,35299.2,0.963,67.473,4.263,0.757,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
558.667,35299.2,1.056,67.473,4.263,-0.075,0.002,0.0,0.001,0,2,0.0,0.0,0.0,0.0,0.0,1.0
558.667,35299.2,0.032,67.473,4.263,-0.025,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
603.981,35709.0,0.305,69.137,4.088,-0.017,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
603.981,35709.0,0.087,69.137,4.088,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
603.981,35709.0,0.992,69.137,4.088,0.898,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
603.981,35709.0,1.053,69.137,4.088,-0.043,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
603.981,35709.0,0.031,69.137,4.088,-0.026,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
627.236,36113.68,0.299,72.587,4.179,-0.027,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
627.236,36113.68,0.083,72.587,4.179,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
627.236,36113.68,1.082,72.587,4.179,0.84,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
627.236,36113.68,1.126,72.587,4.179,-0.034,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
627.236,36113.68,0.031,72.587,4.179,-0.024,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
606.002,36516.9,0.241,69.474,4.186,-0.018,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
606.002,36516.9,0.079,69.474,4.186,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
606.002,36516.9,0.991,69.474,4.186,0.831,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
606.002,36516.9,1.194,69.474,4.186,0.082,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
606.002,36516.9,0.032,69.474,4.186,-0.025,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
601.221,36921.7,0.302,74.571,4.579,-0.004,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
601.221,36921.7,0.07,74.571,4.579,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
601.221,36921.7,1.127,74.571,4.579,0.61,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
601.221,36921.7,1.226,74.571,4.579,0.155,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
601.221,36921.7,0.029,74.571,4.579,-0.023,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
574.714,37327.62,0.391,72.589,4.715,-0.006,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
574.714,37327.62,0.077,72.589,4.715,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
574.714,37327.62,1.066,72.589,4.715,0.756,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
574.714,37327.62,1.152,72.589,4.715,0.218,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
574.714,37327.62,0.023,72.589,4.715,-0.019,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
512.102,37732.75,0.391,67.607,4.981,-0.021,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
512.102,37732.75,0.063,67.607,4.981,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
512.102,37732.75,0.959,67.607,4.981,0.846,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
512.102,37732.75,1.117,67.607,4.981,0.216,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
512.102,37732.75,0.02,67.607,4.981,-0.018,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
557.356,38137.02,0.367,72.819,4.983,-0.017,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
557.356,38137.02,0.082,72.819,4.983,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
557.356,38137.02,1.027,72.819,4.983,0.765,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
557.356,38137.02,1.276,72.819,4.983,0.238,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
557.356,38137.02,0.024,72.819,4.983,-0.022,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
583.43,38540.62,0.33,77.624,5.128,-0.016,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
583.43,38540.62,0.086,77.624,5.128,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
583.43,38540.62,1.148,77.624,5.128,0.645,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
583.43,38540.62,1.399,77.624,5.128,0.257,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
583.43,38540.62,0.029,77.624,5.128,-0.027,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
635.073,38942.95,0.367,80.331,4.926,-0.016,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
635.073,38942.95,0.075,80.331,4.926,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
635.073,38942.95,1.158,80.331,4.926,0.565,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
635.073,38942.95,1.492,80.331,4.926,0.192,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
635.073,38942.95,0.037,80.331,4.926,-0.035,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
686.179,39341.35,0.411,83.854,4.808,-0.009,0.001,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
686.179,39341.35,0.084,83.854,4.808,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
686.179,39341.35,1.227,83.854,4.808,0.474,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
686.179,39341.35,1.541,83.854,4.808,0.16,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
686.179,39341.35,0.036,83.854,4.808,-0.034,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
747.987,39736.48,0.354,85.217,4.527,-0.021,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
747.987,39736.48,0.079,85.217,4.527,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
747.987,39736.48,1.297,85.217,4.527,0.362,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
747.987,39736.48,1.621,85.217,4.527,0.034,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
747.987,39736.48,0.036,85.217,4.527,-0.034,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
778.335,40132.93,0.334,87.646,4.519,0.007,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
778.335,40132.93,0.08,87.646,4.519,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
778.335,40132.93,1.422,87.646,4.519,0.193,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
778.335,40132.93,1.639,87.646,4.519,-0.013,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
778.335,40132.93,0.042,87.646,4.519,-0.04,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
732.269,40535.52,0.364,84.878,4.698,0.023,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
732.269,40535.52,0.089,84.878,4.698,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
732.269,40535.52,1.356,84.878,4.698,0.187,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
732.269,40535.52,1.592,84.878,4.698,-0.066,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
732.269,40535.52,0.04,84.878,4.698,-0.039,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
806.414,40948.95,0.363,87.393,4.438,0.043,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
806.414,40948.95,0.078,87.393,4.438,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
806.414,40948.95,1.5,87.393,4.438,0.013,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
806.414,40948.95,1.598,87.393,4.438,-0.118,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
806.414,40948.95,0.039,87.393,4.438,-0.037,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
854.831,41375.93,0.347,88.328,4.275,0.064,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
854.831,41375.93,0.069,88.328,4.275,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
854.831,41375.93,1.495,88.328,4.275,-0.093,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
854.831,41375.93,1.702,88.328,4.275,-0.272,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
854.831,41375.93,0.042,88.328,4.275,-0.04,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
846.057,41813.05,0.322,88.751,4.386,0.072,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
846.057,41813.05,0.069,88.751,4.386,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
846.057,41813.05,1.562,88.751,4.386,-0.209,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
846.057,41813.05,1.714,88.751,4.386,-0.325,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
846.057,41813.05,0.044,88.751,4.386,-0.042,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
866.407,42254.68,0.36,89.082,4.345,0.059,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
866.407,42254.68,0.067,89.082,4.345,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
866.407,42254.68,1.569,89.082,4.345,-0.243,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
866.407,42254.68,1.722,89.082,4.345,-0.41,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
866.407,42254.68,0.045,89.082,4.345,-0.044,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
844.638,42694.98,0.357,88.431,4.47,0.08,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
844.638,42694.98,0.061,88.431,4.47,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
844.638,42694.98,1.576,88.431,4.47,-0.267,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
844.638,42694.98,1.737,88.431,4.47,-0.427,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
844.638,42694.98,0.043,88.431,4.47,-0.042,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
867.707,43129.3,0.345,88.817,4.415,0.057,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
867.707,43129.3,0.076,88.817,4.415,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
867.707,43129.3,1.634,88.817,4.415,-0.318,0.002,0.0,0.002,2,3,0.0,0.0,0.0,0.0,0.0,1.0
867.707,43129.3,1.734,88.817,4.415,-0.391,0.002,0.0,0.002,2,2,0.0,0.0,0.0,0.0,0.0,1.0
